city,date,PM2.5,PM10,AQI,AQI_Bucket
Ahmedabad,20-09-16,,,,
Ahmedabad,21-09-16,42.22,,,
Ahmedabad,22-09-16,39.43,,268,Poor
Ahmedabad,23-09-16,42.33,,267,Poor
Ahmedabad,24-09-16,26.75,,216,Poor
Ahmedabad,25-09-16,34.16,,212,Poor
Ahmedabad,26-09-16,30.07,,214,Poor
Ahmedabad,27-09-16,25.54,,222,Poor
Ahmedabad,28-09-16,38.47,,216,Poor
Ahmedabad,29-09-16,42.55,,236,Poor
Ahmedabad,30-09-16,38.1,,225,Poor
Ahmedabad,01-10-16,27.22,,231,Poor
Ahmedabad,02-10-16,41.81,,298,Poor
Ahmedabad,03-10-16,75.03,,267,Poor
Ahmedabad,04-10-16,,,236,Poor
Ahmedabad,05-10-16,30.48,,,
Ahmedabad,06-10-16,75.06,,301,Very Poor
Ahmedabad,07-10-16,85.36,,311,Very Poor
Ahmedabad,08-10-16,124.97,,313,Very Poor
Ahmedabad,09-10-16,86.63,,267,Poor
Ahmedabad,10-10-16,70.34,,232,Poor
Ahmedabad,11-10-16,50.49,,229,Poor
Ahmedabad,12-10-16,42.25,,227,Poor
Ahmedabad,13-10-16,48.23,,236,Poor
Ahmedabad,14-10-16,138.94,,326,Very Poor
Ahmedabad,15-10-16,155.68,,395,Very Poor
Ahmedabad,16-10-16,120.35,,507,Severe
Ahmedabad,17-10-16,140.81,,423,Severe
Ahmedabad,18-10-16,87.09,,315,Very Poor
Ahmedabad,19-10-16,83.57,,213,Poor
Ahmedabad,20-10-16,75.41,,263,Poor
Ahmedabad,21-10-16,106.86,,355,Very Poor
Ahmedabad,22-10-16,96.53,,362,Very Poor
Ahmedabad,23-10-16,76.96,,236,Poor
Ahmedabad,24-10-16,73.05,,192,Moderate
Ahmedabad,25-10-16,72.52,,230,Poor
Ahmedabad,26-10-16,109.22,,278,Poor
Ahmedabad,27-10-16,122.63,,390,Very Poor
Ahmedabad,28-10-16,214.36,,509,Severe
Ahmedabad,29-10-16,381.69,,472,Severe
Ahmedabad,30-10-16,182.59,,457,Severe
Ahmedabad,31-10-16,271.85,,721,Severe
Ahmedabad,01-11-16,230.76,,420,Severe
Ahmedabad,02-11-16,203.3,,417,Severe
Ahmedabad,03-11-16,152.03,,390,Very Poor
Ahmedabad,04-11-16,176.02,,361,Very Poor
Ahmedabad,05-11-16,,,,
Ahmedabad,06-11-16,,,,
Ahmedabad,07-11-16,,,,
Ahmedabad,08-11-16,,,,
Ahmedabad,09-11-16,,,,
Ahmedabad,10-11-16,,,,
Ahmedabad,11-11-16,,,,
Ahmedabad,12-11-16,,,,
Ahmedabad,13-11-16,,,,
Ahmedabad,14-11-16,,,,
Ahmedabad,15-11-16,,,,
Ahmedabad,16-11-16,,,,
Ahmedabad,17-11-16,,,,
Ahmedabad,18-11-16,,,,
Ahmedabad,19-11-16,,,,
Ahmedabad,20-11-16,,,,
Ahmedabad,21-11-16,,,,
Ahmedabad,22-11-16,,,,
Ahmedabad,23-11-16,,,,
Ahmedabad,24-11-16,,,,
Ahmedabad,25-11-16,,,,
Ahmedabad,26-11-16,,,,
Ahmedabad,27-11-16,,,,
Ahmedabad,28-11-16,,,,
Ahmedabad,29-11-16,,,,
Ahmedabad,30-11-16,,,,
Ahmedabad,01-12-16,,,,
Ahmedabad,02-12-16,,,,
Ahmedabad,03-12-16,,,,
Ahmedabad,04-12-16,,,,
Ahmedabad,05-12-16,,,,
Ahmedabad,06-12-16,,,,
Ahmedabad,07-12-16,,,,
Ahmedabad,08-12-16,,,,
Ahmedabad,09-12-16,,,,
Ahmedabad,10-12-16,,,,
Ahmedabad,11-12-16,,,,
Ahmedabad,12-12-16,,,,
Ahmedabad,13-12-16,,,,
Ahmedabad,14-12-16,,,,
Ahmedabad,15-12-16,,,,
Ahmedabad,16-12-16,,,,
Ahmedabad,17-12-16,,,,
Ahmedabad,18-12-16,,,,
Ahmedabad,19-12-16,,,,
Ahmedabad,20-12-16,,,,
Ahmedabad,21-12-16,,,,
Ahmedabad,22-12-16,,,,
Ahmedabad,23-12-16,,,,
Ahmedabad,24-12-16,,,,
Ahmedabad,25-12-16,,,,
Ahmedabad,26-12-16,,,,
Ahmedabad,27-12-16,,,,
Ahmedabad,28-12-16,,,,
Ahmedabad,29-12-16,,,,
Ahmedabad,30-12-16,,,,
Ahmedabad,31-12-16,,,,
Ahmedabad,01-01-17,,,,
Ahmedabad,02-01-17,,,,
Ahmedabad,03-01-17,,,,
Ahmedabad,04-01-17,,,,
Ahmedabad,05-01-17,,,,
Ahmedabad,06-01-17,,,,
Ahmedabad,07-01-17,,,,
Ahmedabad,08-01-17,,,,
Ahmedabad,09-01-17,,,,
Ahmedabad,10-01-17,,,,
Ahmedabad,11-01-17,,,,
Ahmedabad,12-01-17,,,,
Ahmedabad,13-01-17,,,,
Ahmedabad,14-01-17,,,,
Ahmedabad,15-01-17,,,,
Ahmedabad,16-01-17,,,,
Ahmedabad,17-01-17,,,,
Ahmedabad,18-01-17,,,,
Ahmedabad,19-01-17,,,,
Ahmedabad,20-01-17,,,,
Ahmedabad,21-01-17,,,,
Ahmedabad,22-01-17,,,,
Ahmedabad,23-01-17,,,,
Ahmedabad,24-01-17,,,,
Ahmedabad,25-01-17,,,,
Ahmedabad,26-01-17,,,,
Ahmedabad,27-01-17,,,,
Ahmedabad,28-01-17,,,,
Ahmedabad,29-01-17,,,,
Ahmedabad,30-01-17,,,,
Ahmedabad,31-01-17,,,,
Ahmedabad,01-02-17,,,,
Ahmedabad,02-02-17,,,,
Ahmedabad,03-02-17,,,,
Ahmedabad,04-02-17,,,,
Ahmedabad,05-02-17,,,,
Ahmedabad,06-02-17,,,,
Ahmedabad,07-02-17,,,,
Ahmedabad,08-02-17,,,,
Ahmedabad,09-02-17,,,,
Ahmedabad,10-02-17,,,,
Ahmedabad,11-02-17,,,,
Ahmedabad,12-02-17,,,,
Ahmedabad,13-02-17,,,,
Ahmedabad,14-02-17,,,,
Ahmedabad,15-02-17,,,,
Ahmedabad,16-02-17,,,,
Ahmedabad,17-02-17,,,,
Ahmedabad,18-02-17,,,,
Ahmedabad,19-02-17,,,,
Ahmedabad,20-02-17,,,,
Ahmedabad,21-02-17,,,,
Ahmedabad,22-02-17,,,,
Ahmedabad,23-02-17,,,,
Ahmedabad,24-02-17,,,,
Ahmedabad,25-02-17,,,,
Ahmedabad,26-02-17,,,,
Ahmedabad,27-02-17,,,,
Ahmedabad,28-02-17,,,,
Ahmedabad,01-03-17,,,,
Ahmedabad,02-03-17,,,,
Ahmedabad,03-03-17,,,,
Ahmedabad,04-03-17,,,,
Ahmedabad,05-03-17,,,,
Ahmedabad,06-03-17,,,,
Ahmedabad,07-03-17,,,,
Ahmedabad,08-03-17,,,,
Ahmedabad,09-03-17,,,,
Ahmedabad,10-03-17,,,,
Ahmedabad,11-03-17,,,,
Ahmedabad,12-03-17,,,,
Ahmedabad,13-03-17,,,,
Ahmedabad,14-03-17,,,,
Ahmedabad,15-03-17,,,,
Ahmedabad,16-03-17,,,,
Ahmedabad,17-03-17,,,,
Ahmedabad,18-03-17,,,,
Ahmedabad,19-03-17,,,,
Ahmedabad,20-03-17,,,,
Ahmedabad,21-03-17,,,,
Ahmedabad,22-03-17,,,,
Ahmedabad,23-03-17,,,,
Ahmedabad,24-03-17,,,,
Ahmedabad,25-03-17,,,,
Ahmedabad,26-03-17,,,,
Ahmedabad,27-03-17,,,,
Ahmedabad,28-03-17,,,,
Ahmedabad,29-03-17,,,,
Ahmedabad,30-03-17,,,,
Ahmedabad,31-03-17,,,,
Ahmedabad,01-04-17,,,,
Ahmedabad,02-04-17,,,,
Ahmedabad,03-04-17,,,,
Ahmedabad,04-04-17,,,,
Ahmedabad,05-04-17,,,,
Ahmedabad,06-04-17,,,,
Ahmedabad,07-04-17,,,,
Ahmedabad,08-04-17,,,,
Ahmedabad,09-04-17,,,,
Ahmedabad,10-04-17,,,,
Ahmedabad,11-04-17,,,,
Ahmedabad,12-04-17,,,,
Ahmedabad,13-04-17,,,,
Ahmedabad,14-04-17,,,,
Ahmedabad,15-04-17,,,,
Ahmedabad,16-04-17,,,,
Ahmedabad,17-04-17,,,,
Ahmedabad,18-04-17,,,,
Ahmedabad,19-04-17,,,,
Ahmedabad,20-04-17,,,,
Ahmedabad,21-04-17,,,,
Ahmedabad,22-04-17,,,,
Ahmedabad,23-04-17,,,,
Ahmedabad,24-04-17,,,,
Ahmedabad,25-04-17,,,,
Ahmedabad,26-04-17,,,,
Ahmedabad,27-04-17,,,,
Ahmedabad,28-04-17,,,,
Ahmedabad,29-04-17,,,,
Ahmedabad,30-04-17,,,,
Ahmedabad,01-05-17,,,,
Ahmedabad,02-05-17,,,,
Ahmedabad,03-05-17,,,,
Ahmedabad,04-05-17,,,,
Ahmedabad,05-05-17,,,,
Ahmedabad,06-05-17,,,,
Ahmedabad,07-05-17,,,,
Ahmedabad,08-05-17,,,,
Ahmedabad,09-05-17,,,,
Ahmedabad,10-05-17,,,,
Ahmedabad,11-05-17,,,,
Ahmedabad,12-05-17,,,,
Ahmedabad,13-05-17,,,,
Ahmedabad,14-05-17,,,,
Ahmedabad,15-05-17,,,,
Ahmedabad,16-05-17,,,,
Ahmedabad,17-05-17,,,,
Ahmedabad,18-05-17,,,,
Ahmedabad,19-05-17,,,,
Ahmedabad,20-05-17,,,,
Ahmedabad,21-05-17,,,,
Ahmedabad,22-05-17,,,,
Ahmedabad,23-05-17,,,,
Ahmedabad,24-05-17,,,,
Ahmedabad,25-05-17,,,,
Ahmedabad,26-05-17,,,,
Ahmedabad,27-05-17,,,,
Ahmedabad,28-05-17,,,,
Ahmedabad,29-05-17,,,,
Ahmedabad,30-05-17,,,,
Ahmedabad,31-05-17,,,,
Ahmedabad,01-06-17,,,,
Ahmedabad,02-06-17,,,,
Ahmedabad,03-06-17,,,,
Ahmedabad,04-06-17,,,,
Ahmedabad,05-06-17,,,,
Ahmedabad,06-06-17,,,,
Ahmedabad,07-06-17,,,,
Ahmedabad,08-06-17,,,,
Ahmedabad,09-06-17,,,,
Ahmedabad,10-06-17,,,,
Ahmedabad,11-06-17,,,,
Ahmedabad,12-06-17,,,,
Ahmedabad,13-06-17,,,,
Ahmedabad,14-06-17,,,,
Ahmedabad,15-06-17,,,,
Ahmedabad,16-06-17,,,,
Ahmedabad,17-06-17,,,,
Ahmedabad,18-06-17,,,,
Ahmedabad,19-06-17,,,,
Ahmedabad,20-06-17,,,,
Ahmedabad,21-06-17,,,,
Ahmedabad,22-06-17,,,,
Ahmedabad,23-06-17,,,,
Ahmedabad,24-06-17,,,,
Ahmedabad,25-06-17,,,,
Ahmedabad,26-06-17,,,,
Ahmedabad,27-06-17,,,,
Ahmedabad,28-06-17,,,,
Ahmedabad,29-06-17,,,,
Ahmedabad,30-06-17,,,,
Ahmedabad,01-07-17,,,,
Ahmedabad,02-07-17,,,,
Ahmedabad,03-07-17,,,,
Ahmedabad,04-07-17,,,,
Ahmedabad,05-07-17,,,,
Ahmedabad,06-07-17,,,,
Ahmedabad,07-07-17,,,,
Ahmedabad,08-07-17,,,,
Ahmedabad,09-07-17,,,,
Ahmedabad,10-07-17,,,,
Ahmedabad,11-07-17,,,,
Ahmedabad,12-07-17,,,,
Ahmedabad,13-07-17,,,,
Ahmedabad,14-07-17,,,,
Ahmedabad,15-07-17,,,,
Ahmedabad,16-07-17,,,,
Ahmedabad,17-07-17,,,,
Ahmedabad,18-07-17,,,,
Ahmedabad,19-07-17,,,,
Ahmedabad,20-07-17,,,,
Ahmedabad,21-07-17,,,,
Ahmedabad,22-07-17,,,,
Ahmedabad,23-07-17,,,,
Ahmedabad,24-07-17,,,,
Ahmedabad,25-07-17,,,,
Ahmedabad,26-07-17,,,,
Ahmedabad,27-07-17,,,,
Ahmedabad,28-07-17,,,,
Ahmedabad,29-07-17,,,,
Ahmedabad,30-07-17,,,,
Ahmedabad,31-07-17,,,,
Ahmedabad,01-08-17,,,,
Ahmedabad,02-08-17,,,,
Ahmedabad,03-08-17,,,,
Ahmedabad,04-08-17,,,,
Ahmedabad,05-08-17,,,,
Ahmedabad,06-08-17,,,,
Ahmedabad,07-08-17,,,,
Ahmedabad,08-08-17,,,,
Ahmedabad,09-08-17,,,,
Ahmedabad,10-08-17,,,,
Ahmedabad,11-08-17,,,,
Ahmedabad,12-08-17,,,,
Ahmedabad,13-08-17,,,,
Ahmedabad,14-08-17,,,,
Ahmedabad,15-08-17,,,,
Ahmedabad,16-08-17,,,,
Ahmedabad,17-08-17,,,,
Ahmedabad,18-08-17,,,,
Ahmedabad,19-08-17,,,,
Ahmedabad,20-08-17,,,,
Ahmedabad,21-08-17,,,,
Ahmedabad,22-08-17,,,,
Ahmedabad,23-08-17,,,,
Ahmedabad,24-08-17,,,,
Ahmedabad,25-08-17,,,,
Ahmedabad,26-08-17,,,,
Ahmedabad,27-08-17,,,,
Ahmedabad,28-08-17,,,,
Ahmedabad,29-08-17,,,,
Ahmedabad,30-08-17,,,,
Ahmedabad,31-08-17,,,,
Ahmedabad,01-09-17,,,,
Ahmedabad,02-09-17,,,,
Ahmedabad,03-09-17,,,,
Ahmedabad,04-09-17,,,,
Ahmedabad,05-09-17,,,,
Ahmedabad,06-09-17,,,,
Ahmedabad,07-09-17,,,,
Ahmedabad,08-09-17,,,,
Ahmedabad,09-09-17,,,,
Ahmedabad,10-09-17,,,,
Ahmedabad,11-09-17,,,,
Ahmedabad,12-09-17,,,,
Ahmedabad,13-09-17,,,,
Ahmedabad,14-09-17,,,,
Ahmedabad,15-09-17,,,,
Ahmedabad,16-09-17,,,,
Ahmedabad,17-09-17,,,,
Ahmedabad,18-09-17,,,,
Ahmedabad,19-09-17,,,,
Ahmedabad,20-09-17,,,,
Ahmedabad,21-09-17,,,,
Ahmedabad,22-09-17,,,,
Ahmedabad,23-09-17,,,,
Ahmedabad,24-09-17,,,,
Ahmedabad,25-09-17,,,,
Ahmedabad,26-09-17,,,,
Ahmedabad,27-09-17,,,,
Ahmedabad,28-09-17,,,,
Ahmedabad,29-09-17,,,,
Ahmedabad,30-09-17,,,,
Ahmedabad,01-10-17,,,,
Ahmedabad,02-10-17,,,,
Ahmedabad,03-10-17,,,,
Ahmedabad,04-10-17,,,,
Ahmedabad,05-10-17,,,,
Ahmedabad,06-10-17,,,,
Ahmedabad,07-10-17,,,,
Ahmedabad,08-10-17,,,,
Ahmedabad,09-10-17,,,,
Ahmedabad,10-10-17,64.55,,,
Ahmedabad,11-10-17,61.72,,105,Moderate
Ahmedabad,12-10-17,,,,
Ahmedabad,13-10-17,,,,
Ahmedabad,14-10-17,,,,
Ahmedabad,15-10-17,,,,
Ahmedabad,16-10-17,,,,
Ahmedabad,17-10-17,,,,
Ahmedabad,18-10-17,76.32,,,
Ahmedabad,19-10-17,,,,
Ahmedabad,20-10-17,109.16,,,
Ahmedabad,21-10-17,126.57,,319,Very Poor
Ahmedabad,22-10-17,59.26,,146,Moderate
Ahmedabad,23-10-17,51.72,,80,Satisfactory
Ahmedabad,24-10-17,67.4,,102,Moderate
Ahmedabad,25-10-17,79.49,,459,Severe
Ahmedabad,26-10-17,112.25,,1426,Severe
Ahmedabad,27-10-17,133.07,,1348,Severe
Ahmedabad,28-10-17,93.96,,1073,Severe
Ahmedabad,29-10-17,93.7,,952,Severe
Ahmedabad,30-10-17,,,,
Ahmedabad,31-10-17,77.12,,,
Ahmedabad,01-11-17,,,,
Ahmedabad,02-11-17,,,,
Ahmedabad,03-11-17,96.65,,550,Severe
Ahmedabad,04-11-17,107.09,,538,Severe
Ahmedabad,05-11-17,119.02,,498,Severe
Ahmedabad,06-11-17,83.86,,517,Severe
Ahmedabad,07-11-17,72.67,,901,Severe
Ahmedabad,08-11-17,94.32,,929,Severe
Ahmedabad,09-11-17,89,,850,Severe
Ahmedabad,10-11-17,85.35,,669,Severe
Ahmedabad,11-11-17,101.25,,1141,Severe
Ahmedabad,12-11-17,90.02,,707,Severe
Ahmedabad,13-11-17,119.17,,1577,Severe
Ahmedabad,14-11-17,207.19,,1747,Severe
Ahmedabad,15-11-17,148.83,,1065,Severe
Ahmedabad,16-11-17,85.32,,195,Moderate
Ahmedabad,17-11-17,143.07,,291,Poor
Ahmedabad,18-11-17,140.88,,313,Very Poor
Ahmedabad,19-11-17,99.77,,333,Very Poor
Ahmedabad,20-11-17,119.99,,338,Very Poor
Ahmedabad,21-11-17,111.92,,371,Very Poor
Ahmedabad,22-11-17,96.51,,463,Severe
Ahmedabad,23-11-17,80.52,,419,Severe
Ahmedabad,24-11-17,92.8,,700,Severe
Ahmedabad,25-11-17,102.26,,1043,Severe
Ahmedabad,26-11-17,108.19,,1029,Severe
Ahmedabad,27-11-17,93.87,,1041,Severe
Ahmedabad,28-11-17,109.53,,1430,Severe
Ahmedabad,29-11-17,79.34,,765,Severe
Ahmedabad,30-11-17,93.05,,599,Severe
Ahmedabad,01-12-17,85.51,,764,Severe
Ahmedabad,02-12-17,80.89,,330,Very Poor
Ahmedabad,03-12-17,58.62,,205,Poor
Ahmedabad,04-12-17,68.53,,164,Moderate
Ahmedabad,05-12-17,81.38,,187,Moderate
Ahmedabad,06-12-17,56.54,,149,Moderate
Ahmedabad,07-12-17,74.08,,215,Poor
Ahmedabad,08-12-17,62.76,,284,Poor
Ahmedabad,09-12-17,86.09,,167,Moderate
Ahmedabad,10-12-17,59.74,,337,Very Poor
Ahmedabad,11-12-17,87.13,,696,Severe
Ahmedabad,12-12-17,52.15,,295,Poor
Ahmedabad,13-12-17,67.51,,565,Severe
Ahmedabad,14-12-17,70.08,,400,Very Poor
Ahmedabad,15-12-17,86.9,,250,Poor
Ahmedabad,16-12-17,77.34,,232,Poor
Ahmedabad,17-12-17,65.93,,174,Moderate
Ahmedabad,18-12-17,66.58,,198,Moderate
Ahmedabad,19-12-17,62.24,,340,Very Poor
Ahmedabad,20-12-17,62.07,,355,Very Poor
Ahmedabad,21-12-17,72.04,,246,Poor
Ahmedabad,22-12-17,67.44,,216,Poor
Ahmedabad,23-12-17,77.76,,306,Very Poor
Ahmedabad,24-12-17,96.71,,650,Severe
Ahmedabad,25-12-17,75.14,,515,Severe
Ahmedabad,26-12-17,69.27,,529,Severe
Ahmedabad,27-12-17,71.54,,404,Severe
Ahmedabad,28-12-17,104.13,,773,Severe
Ahmedabad,29-12-17,88.93,,763,Severe
Ahmedabad,30-12-17,82.03,,474,Severe
Ahmedabad,31-12-17,84.43,,343,Very Poor
Ahmedabad,01-01-18,84.46,,278,Poor
Ahmedabad,02-01-18,76.51,,256,Poor
Ahmedabad,03-01-18,63.88,,300,Poor
Ahmedabad,04-01-18,81.1,,532,Severe
Ahmedabad,05-01-18,73.61,,534,Severe
Ahmedabad,06-01-18,75.79,,738,Severe
Ahmedabad,07-01-18,77.87,,622,Severe
Ahmedabad,08-01-18,77.72,,517,Severe
Ahmedabad,09-01-18,66.89,,216,Poor
Ahmedabad,10-01-18,74.57,,316,Very Poor
Ahmedabad,11-01-18,89.1,,586,Severe
Ahmedabad,12-01-18,110.34,,898,Severe
Ahmedabad,13-01-18,82.53,,421,Severe
Ahmedabad,14-01-18,108.01,,542,Severe
Ahmedabad,15-01-18,92.94,,610,Severe
Ahmedabad,16-01-18,87.3,,716,Severe
Ahmedabad,17-01-18,89.06,,804,Severe
Ahmedabad,18-01-18,51.61,,656,Severe
Ahmedabad,19-01-18,91.13,,1201,Severe
Ahmedabad,20-01-18,88.69,,,
Ahmedabad,21-01-18,108.92,,595,Severe
Ahmedabad,22-01-18,89.63,,384,Very Poor
Ahmedabad,23-01-18,55.27,,332,Very Poor
Ahmedabad,24-01-18,97.88,,1155,Severe
Ahmedabad,25-01-18,128.56,,1355,Severe
Ahmedabad,26-01-18,103.63,,1367,Severe
Ahmedabad,27-01-18,102.16,,795,Severe
Ahmedabad,28-01-18,89.53,,430,Severe
Ahmedabad,29-01-18,101.92,,1153,Severe
Ahmedabad,30-01-18,117.99,,1414,Severe
Ahmedabad,31-01-18,115.79,,1042,Severe
Ahmedabad,01-02-18,189.12,,1613,Severe
Ahmedabad,02-02-18,88.37,,433,Severe
Ahmedabad,03-02-18,96.64,,692,Severe
Ahmedabad,04-02-18,98,,620,Severe
Ahmedabad,05-02-18,93.31,,617,Severe
Ahmedabad,06-02-18,104.89,,590,Severe
Ahmedabad,07-02-18,109.34,,856,Severe
Ahmedabad,08-02-18,70.25,,587,Severe
Ahmedabad,09-02-18,103.17,,1423,Severe
Ahmedabad,10-02-18,185.77,,1917,Severe
Ahmedabad,11-02-18,84.48,,471,Severe
Ahmedabad,12-02-18,89.41,,488,Severe
Ahmedabad,13-02-18,64.61,,471,Severe
Ahmedabad,14-02-18,65.35,,172,Moderate
Ahmedabad,15-02-18,52.18,,390,Very Poor
Ahmedabad,16-02-18,75.13,,802,Severe
Ahmedabad,17-02-18,83.65,,1035,Severe
Ahmedabad,18-02-18,220.49,,1477,Severe
Ahmedabad,19-02-18,242.66,,2049,Severe
Ahmedabad,20-02-18,114.78,,1314,Severe
Ahmedabad,21-02-18,92.92,,1215,Severe
Ahmedabad,22-02-18,91.66,,1483,Severe
Ahmedabad,23-02-18,138.4,,1526,Severe
Ahmedabad,24-02-18,,,,
Ahmedabad,25-02-18,38.82,,,
Ahmedabad,26-02-18,49.18,,460,Severe
Ahmedabad,27-02-18,56.42,,700,Severe
Ahmedabad,28-02-18,60.36,,831,Severe
Ahmedabad,01-03-18,54.45,,291,Poor
Ahmedabad,02-03-18,53.5,,132,Moderate
Ahmedabad,03-03-18,41.64,,212,Poor
Ahmedabad,04-03-18,32.36,,717,Severe
Ahmedabad,05-03-18,29.98,,525,Severe
Ahmedabad,06-03-18,33.3,,777,Severe
Ahmedabad,07-03-18,56.51,,807,Severe
Ahmedabad,08-03-18,88.85,,520,Severe
Ahmedabad,09-03-18,111.68,,1171,Severe
Ahmedabad,10-03-18,114.06,,1332,Severe
Ahmedabad,11-03-18,116.93,,1260,Severe
Ahmedabad,12-03-18,84.19,,708,Severe
Ahmedabad,13-03-18,98.53,,1108,Severe
Ahmedabad,14-03-18,84.16,,761,Severe
Ahmedabad,15-03-18,71.82,,541,Severe
Ahmedabad,16-03-18,80.51,,1274,Severe
Ahmedabad,17-03-18,133.48,,1241,Severe
Ahmedabad,18-03-18,116.54,,1210,Severe
Ahmedabad,19-03-18,98.49,,301,Very Poor
Ahmedabad,20-03-18,160.68,,549,Severe
Ahmedabad,21-03-18,102.05,,414,Severe
Ahmedabad,22-03-18,100.33,,484,Severe
Ahmedabad,23-03-18,99.73,,577,Severe
Ahmedabad,24-03-18,104.22,,862,Severe
Ahmedabad,25-03-18,109.8,,889,Severe
Ahmedabad,26-03-18,124.44,,1001,Severe
Ahmedabad,27-03-18,180.27,,1156,Severe
Ahmedabad,28-03-18,138.6,,691,Severe
Ahmedabad,29-03-18,139.21,,308,Very Poor
Ahmedabad,30-03-18,154.09,,965,Severe
Ahmedabad,31-03-18,121,,1434,Severe
Ahmedabad,01-04-18,80.56,,579,Severe
Ahmedabad,02-04-18,103.75,,1034,Severe
Ahmedabad,03-04-18,75.68,,498,Severe
Ahmedabad,04-04-18,62.83,,265,Poor
Ahmedabad,05-04-18,104.23,,740,Severe
Ahmedabad,06-04-18,91.04,,856,Severe
Ahmedabad,07-04-18,90.13,,304,Very Poor
Ahmedabad,08-04-18,160.43,,657,Severe
Ahmedabad,09-04-18,94.55,,403,Severe
Ahmedabad,10-04-18,124.59,,596,Severe
Ahmedabad,11-04-18,92.5,,392,Very Poor
Ahmedabad,12-04-18,86.29,,414,Severe
Ahmedabad,13-04-18,104.21,,442,Severe
Ahmedabad,14-04-18,88.5,,438,Severe
Ahmedabad,15-04-18,84.47,,561,Severe
Ahmedabad,16-04-18,73.54,,660,Severe
Ahmedabad,17-04-18,53.89,,616,Severe
Ahmedabad,18-04-18,60.08,,855,Severe
Ahmedabad,19-04-18,53.13,,633,Severe
Ahmedabad,20-04-18,71.3,,274,Poor
Ahmedabad,21-04-18,37.9,,210,Poor
Ahmedabad,22-04-18,78.18,,478,Severe
Ahmedabad,23-04-18,56.35,,465,Severe
Ahmedabad,24-04-18,59.66,,836,Severe
Ahmedabad,25-04-18,114.6,,1235,Severe
Ahmedabad,26-04-18,74.48,,525,Severe
Ahmedabad,27-04-18,81.11,,525,Severe
Ahmedabad,28-04-18,100.39,,650,Severe
Ahmedabad,29-04-18,39.97,,219,Poor
Ahmedabad,30-04-18,53.61,,328,Very Poor
Ahmedabad,01-05-18,63.06,,351,Very Poor
Ahmedabad,02-05-18,46.17,,286,Poor
Ahmedabad,03-05-18,61.24,,337,Very Poor
Ahmedabad,04-05-18,41.81,,249,Poor
Ahmedabad,05-05-18,55.09,,376,Very Poor
Ahmedabad,06-05-18,65.54,,415,Severe
Ahmedabad,07-05-18,41.04,,228,Poor
Ahmedabad,08-05-18,49.71,,266,Poor
Ahmedabad,09-05-18,44.75,,257,Poor
Ahmedabad,10-05-18,45.84,,409,Severe
Ahmedabad,11-05-18,76.36,,524,Severe
Ahmedabad,12-05-18,44.79,,222,Poor
Ahmedabad,13-05-18,50.16,,332,Very Poor
Ahmedabad,14-05-18,49.07,,272,Poor
Ahmedabad,15-05-18,46.06,,232,Poor
Ahmedabad,16-05-18,52.82,,247,Poor
Ahmedabad,17-05-18,53.39,,254,Poor
Ahmedabad,18-05-18,59.44,,236,Poor
Ahmedabad,19-05-18,71.01,,273,Poor
Ahmedabad,20-05-18,59.98,,273,Poor
Ahmedabad,21-05-18,50.7,,256,Poor
Ahmedabad,22-05-18,69.87,,217,Poor
Ahmedabad,23-05-18,61.53,,291,Poor
Ahmedabad,24-05-18,67.03,,314,Very Poor
Ahmedabad,25-05-18,43.37,,355,Very Poor
Ahmedabad,26-05-18,60.05,,587,Severe
Ahmedabad,27-05-18,56.93,,535,Severe
Ahmedabad,28-05-18,44.14,,366,Very Poor
Ahmedabad,29-05-18,69,,404,Severe
Ahmedabad,30-05-18,43.53,,,
Ahmedabad,31-05-18,16.63,,,
Ahmedabad,01-06-18,78.16,,355,Very Poor
Ahmedabad,02-06-18,83.27,,338,Very Poor
Ahmedabad,03-06-18,63.79,,351,Very Poor
Ahmedabad,04-06-18,50.27,,280,Poor
Ahmedabad,05-06-18,51.54,,297,Poor
Ahmedabad,06-06-18,54.35,,319,Very Poor
Ahmedabad,07-06-18,53.59,,247,Poor
Ahmedabad,08-06-18,55.77,,321,Very Poor
Ahmedabad,09-06-18,63.58,,319,Very Poor
Ahmedabad,10-06-18,103.08,,345,Very Poor
Ahmedabad,11-06-18,78.25,,492,Severe
Ahmedabad,12-06-18,77.84,,491,Severe
Ahmedabad,13-06-18,69.99,,503,Severe
Ahmedabad,14-06-18,78.7,,523,Severe
Ahmedabad,15-06-18,59.96,,539,Severe
Ahmedabad,16-06-18,48.27,,492,Severe
Ahmedabad,17-06-18,44.81,,513,Severe
Ahmedabad,18-06-18,55.21,,497,Severe
Ahmedabad,19-06-18,40.89,,433,Severe
Ahmedabad,20-06-18,41.59,,484,Severe
Ahmedabad,21-06-18,39.02,,471,Severe
Ahmedabad,22-06-18,33.5,,502,Severe
Ahmedabad,23-06-18,39.42,,495,Severe
Ahmedabad,24-06-18,46.84,,486,Severe
Ahmedabad,25-06-18,51.63,,524,Severe
Ahmedabad,26-06-18,38.12,,556,Severe
Ahmedabad,27-06-18,27.79,,508,Severe
Ahmedabad,28-06-18,36.27,,413,Severe
Ahmedabad,29-06-18,76.41,,421,Severe
Ahmedabad,30-06-18,62.72,,400,Very Poor
Ahmedabad,01-07-18,48.12,,361,Very Poor
Ahmedabad,02-07-18,36.8,,385,Very Poor
Ahmedabad,03-07-18,41.37,,428,Severe
Ahmedabad,04-07-18,302.08,,440,Severe
